apps/frappe/frappe/public/js/frappe/form/workflow.js +32, by Role ,durch Rolle
apps/frappe/frappe/core/doctype/user/user.py +404,Registered but disabled.,"Registriert, aber deaktiviert."
apps/frappe/frappe/public/js/frappe/list/doclistview.js +538,Delete permanently?,Dauerhaft löschen?
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +89,Search in a document type,Suche in einem Dokumenttyp
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +202,Allow field to remain editable even after submission,"Auch nach dem Übertragen zulassen, dass das Feld bearbeitbar bleibt"
DocType: DocPerm,Role and Level,Rolle und Ebene
DocType: File,Thumbnail URL,Thumbnail-URL
apps/frappe/frappe/desk/moduleview.py +31,Custom Reports,Benutzerdefinierte Berichte
DocType: Website Script,Website Script,Webseiten-Skript
apps/frappe/frappe/config/setup.py +160,Customized HTML Templates for printing transactions.,Benutzerdefinierte HTML-Vorlagen für Drucktransaktionen
DocType: Workflow,Is Active,Ist aktiv(iert)
apps/frappe/frappe/desk/form/utils.py +92,No further records,Keine weiteren Datensätze
DocType: DocField,Long Text,Langer Text
DocType: Workflow State,Primary,Primär
apps/frappe/frappe/core/page/data_import_tool/importer.py +38,Please do not change the rows above {0},Bitte nicht die Zeilen oben ändern {0}
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +58,(Ctrl + G),(Strg + G)
DocType: Communication,More Information,Mehr Informationen
apps/frappe/frappe/public/js/frappe/views/pageview.js +110,Sorry! You are not permitted to view this page.,"Verzeihung! Sie sind nicht berechtigt, diese Seite zu sehen."
DocType: Workflow State,bell,Glocke
apps/frappe/frappe/public/js/frappe/form/set_sharing.html +39,Share this document with,Dieses Dokument teilen mit
apps/frappe/frappe/desk/page/activity/activity.js +189,Jun,Jun
apps/frappe/frappe/utils/nestedset.py +235,{0} {1} cannot be a leaf node as it has children,"{0} {1} kann kein Knotenpunkt sein, da Unterpunkte vorhanden sind"
DocType: Feed,Info,Info
DocType: Communication,Series,Serie
DocType: Communication,Email,E-Mail
apps/frappe/frappe/templates/includes/contact.js +30,Thank you for your message,Vielen Dank für Ihre Nachricht
apps/frappe/frappe/templates/pages/login.py +54,Invalid Login Token,Invalid Login Token
DocType: Website Settings,Home Page,Homepage
DocType: Error Snapshot,Parent Error Snapshot,Momentaufnahme des übergeordneten Fehlers
DocType: Email Alert,Filters,Filter
DocType: Workflow State,share-alt,teilen-alt
DocType: Role,Role Name,Rollenname
apps/frappe/frappe/config/core.py +27,Script or Query reports,Script oder Abfrage-Berichte
DocType: Workflow Document State,Workflow Document State,Workflow-Dokumentenstatus
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +32,"To give acess to a role for only specific records, check the Apply User Permissions. User Permissions are used to limit users with such role to specific records.","Um einer Rolle Zugriff nur auf bestimmte Datensätze zu geben, bitte ""Nutzerberechtigungen aktivieren"" anklicken. Benutzerrechte werden verwendet, um Benutzer mit einer solchen Rolle auf bestimmte Datensätze zu beschränken."
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +70,Cannot cancel before submitting. See Transition {0},Stornierung vor Übertragen nicht möglich. Vorgang {0} beachten
apps/frappe/frappe/templates/pages/print.py +170,Print Format {0} is disabled,Druckformat {0} ist deaktiviert
DocType: Email Alert,Send days before or after the reference date,Tage vor oder nach dem Stichtag senden
DocType: User,Allow user to login only after this hour (0-24),"Benutzer erlauben, sich erst nach dieser Stunde anzumelden (0-24)"
apps/frappe/frappe/public/js/frappe/form/link_selector.js +21,Value,Wert
apps/frappe/frappe/desk/doctype/todo/todo_list.js +21,Assigned By Me,Von mir zugewiesen
apps/frappe/frappe/core/doctype/doctype/doctype.py +59,Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,"Nicht im Entwicklungsmodus! In site_config.json erstellen oder ""Benutzerdefiniertes"" DocType erstellen."
DocType: Workflow State,globe,Globus
DocType: System Settings,dd.mm.yyyy,TT.MM.JJJJ
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +194,Hide field in Standard Print Format,Feld im Standard-Druckformat ausblenden
DocType: ToDo,Priority,Priorität
DocType: Dropbox Backup,Dropbox Access Allowed,Dropbox-Zugang erlaubt
DocType: Dropbox Backup,Weekly,Wöchentlich
DocType: Communication,In Reply To,Als Antwort auf
DocType: DocField,Float,Wechselkurs
DocType: Module Def,Module Name,Modulname
DocType: DocType,DocType is a Table / Form in the application.,DocType ist eine Tabelle oder ein Formular in der Anwendung.
DocType: Feed,Feed Type,Art des Feeds
DocType: Email Account,GMail,GMail
DocType: Web Page,Template Path,Vorlagenpfad
apps/frappe/frappe/public/js/frappe/form/print.js +143,Warning: This Print Format is in old style and cannot be generated via the API.,WARNUNG: Dieses Druckformat ist im alten Stil und kann nicht über die API generiert werden.
DocType: DocField,Print Width,Druckbreite
,Setup Wizard,Setup-Assistent
DocType: User,Allow user to login only before this hour (0-24),Benutzer darf sich nur vor dieser Stunde anmelden (0-24)
apps/frappe/frappe/core/doctype/file/file.py +108,Folder is mandatory,Ordner ist zwingend erforderlich
DocType: Email Alert,Reference Date,Referenzdatum
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_sidebar.html +3,Filter...,Filter ...
DocType: Workflow State,bold,fett
DocType: Async Task,Status,Status
DocType: Company History,Year,Jahr
apps/frappe/frappe/website/doctype/website_settings/website_settings.py +34,{0} does not exist in row {1},{0} existiert nicht in Zeile {1}
DocType: Event,Event Type,Ereignistyp
DocType: User,Last Known Versions,Letzte bekannte Versionen
apps/frappe/frappe/config/setup.py +128,Add / Manage Email Accounts.,Hinzufügen/Verwalten von E-Mail-Konten
DocType: Blog Category,Published,Veröffentlicht
apps/frappe/frappe/templates/emails/auto_reply.html +1,Thank you for your email,Vielen Dank für Ihre E-Mail
DocType: DocField,Small Text,Kleiner Text
apps/frappe/frappe/core/doctype/user/user.py +526,Administrator accessed {0} on {1} via IP Address {2}.,Administrator hat auf {0} über {1} zugegriffen mit IP-Adresse {2}.
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html +6,Equals,ist gleich
apps/frappe/frappe/core/doctype/doctype/doctype.py +285,Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',"""Dynamic Link""-Feldtyp aus ""Optionen"" muss auf ein anderes Verknüpfungsfeld mit Optionen wie ""DocType"" zeigen"
DocType: About Us Settings,Team Members Heading,Überschrift zu den Teammitgliedern
DocType: DocField,Do not allow user to change after set the first time,nach dem ersten Setzen dem Benutzer nicht erlauben eine Änderung vorzunehmen
apps/frappe/frappe/public/js/frappe/upload.js +112,Private or Public?,Privat oder öffentlich?
DocType: User,Third Party Authentication,Drittpartei-Authentifizierung
DocType: Website Settings,Banner is above the Top Menu Bar.,Banner über der oberen Menüleiste.
DocType: Email Account,Port,Anschluss
DocType: Print Format,Arial,Arial
apps/frappe/frappe/config/core.py +12,Models (building blocks) of the Application,Modelle (Bausteine) der Anwendung
DocType: Website Slideshow,Slideshow like display for the website,Diaschauähnliche Anzeige für die Webseite
apps/frappe/frappe/public/js/frappe/ui/editor.html +59,Center (Ctrl/Cmd+E),Zentrieren (Strg/Cmd+E)
apps/frappe/frappe/core/page/modules_setup/modules_setup.py +11,Updated,Aktualisiert
apps/frappe/frappe/sessions.py +29,Cache Cleared,Cache gelöscht
apps/frappe/frappe/public/js/frappe/form/footer/timeline.html +16,New Email,Neue e-mail
DocType: Dropbox Backup,Upload Frequency,Häufigkeit des Hochladens
apps/frappe/frappe/core/doctype/user/user.py +76,User with System Manager Role should always have User Type: System User,Benutzer mit Systemmanager-Rolle sollten immer den Benutzer-Typ: System-Benutzer haben
DocType: DocPerm,Export,Export
DocType: About Us Settings,More content for the bottom of the page.,Zusätzlicher Inhalt für den unteren Teil der Seite.
apps/frappe/frappe/public/js/frappe/request.js +214,Session Expired. Logging you out,Sitzung abgelaufen. Abmeldevorgang läuft
DocType: Workflow,DocType on which this Workflow is applicable.,"Dokumententyp, auf den dieser Workflow anzuwenden ist."
DocType: User,Enabled,Aktiviert
DocType: Blog Category,Category Name,Kategoriename
DocType: Print Settings,PDF Settings,PDF-Einstellungen
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.py +16,Column Name,Spaltenname
apps/frappe/frappe/print/doctype/print_format/print_format.js +18,Make Default,Zum Standard machen
apps/frappe/frappe/core/doctype/doctype/doctype.py +311,Fieldtype {0} for {1} cannot be indexed,Feldtyp {0} für {1} kann nicht indiziert werden
DocType: Communication,Email Account,E-Mail-Konto
DocType: Workflow State,Download,Herunterladen
DocType: Blog Post,Blog Intro,Blog-Einleitung
DocType: Async Task,Result,Folge
apps/frappe/frappe/utils/__init__.py +79,{0} is not a valid email id,{0} ist keine gültige E-Mail-Kennung
apps/frappe/frappe/core/doctype/report/report.js +37,Enable Report,Bericht aktivieren
DocType: User,Check / Uncheck roles assigned to the User. Click on the Role to find out what permissions that Role has.,"Aktivieren / Deaktivieren zum Benutzer zugewiesener Rollen. Auf die Rolle klicken, um herauszufinden welche Berechtigungen diese Rolle hat."
DocType: Web Page,Insert Code,Code einfügen
DocType: ToDo,Low,Niedrig
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +578,You can add dynamic properties from the document by using Jinja templating.,Sie können dynamische Eigenschaften aus dem Dokument mit Hilfe von Jinja Templating hinzufügen.
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +87,List a document type,Einen Dokumenttyp auflisten
DocType: Event,Ref Type,Ref-Typ
apps/frappe/frappe/core/page/data_import_tool/exporter.py +63,"If you are uploading new records, leave the ""name"" (ID) column blank.","Wenn neue Datensätze hochgeladen werden, bitte die Spalte ""Bezeichnung"" (ID) leer lassen."
apps/frappe/frappe/config/core.py +47,Errors in Background Events,Fehler in Hintergrundprozessen
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +364,No of Columns,Anzahl der Spalten
DocType: Workflow State,Calendar,Kalender
apps/frappe/frappe/model/rename_doc.py +95,"Another {0} with name {1} exists, select another name",Ein weiterer {0} mit dem Namen {1} existiert. Bitte einen anderen Namen wählen
DocType: DocType,Custom?,Benutzerdefiniert?
DocType: Website Settings,Website Theme Image,Webseiten-Thema-Bild
DocType: Workflow State,road,Straße
DocType: User,Timezone,Zeitzone
apps/frappe/frappe/public/js/frappe/model/model.js +104,Unable to load: {0},{0} kann nicht geladen werden
DocType: DocField,Read Only,Schreibgeschützt
DocType: Print Settings,Send Print as PDF,Ausdruck als PDF senden
DocType: Workflow Transition,Allowed,Erlaubt
apps/frappe/frappe/core/doctype/doctype/doctype.py +318,There can be only one Fold in a form,Es darf nur einen Falz in einem Formular geben
apps/frappe/frappe/website/doctype/website_settings/website_settings.py +23,Invalid Home Page,Ungültige Startseite
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +170,Reset Filters,Filter zurücksetzen
apps/frappe/frappe/core/doctype/doctype/doctype.py +445,{0}: Permission at level 0 must be set before higher levels are set,{0} : Die Erlaubnis für Ebene 0 muss gesetzt werden bevor höhere Ebenen eingestellt werden können
DocType: Website Settings,Home Page is Products,"Startseite ist ""Products"""
apps/frappe/frappe/desk/doctype/todo/todo.py +22,Assignment closed by {0},Zuordnung geschlossen von {0}
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +93,Calculate,Berechnen
apps/frappe/frappe/print/doctype/print_format/print_format.js +31,Please select DocType first,Bitte zuerst DocType auswählen
DocType: Error Snapshot,Locals,Einheimische
apps/frappe/frappe/templates/emails/mentioned_in_comment.html +2,{0} mentioned you in a comment in {1},{0} hat Sie in einem Kommentar in {1}
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +94,e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,z. B. (55 + 434) / 4 oder =Math.sin(Math.PI/2)...
apps/frappe/frappe/model/naming.py +40,{0} is required,{0} ist erforderlich
DocType: Social Login Keys,GitHub Client ID,GitHub-Kunden-ID
DocType: Contact Us Settings,City,Stadt
DocType: DocField,Perm Level,Berechtigungsebene
apps/frappe/frappe/desk/doctype/event/event.py +59,Events In Today's Calendar,Ereignisse im heutigen Kalender
apps/frappe/frappe/templates/base.html +140,Error: Not a valid id?,Fehler: Keine gültige ID?
DocType: Web Page,Web Page,Webseite
DocType: Blog Category,Blogger,Blogger
apps/frappe/frappe/public/js/frappe/views/ganttview.js +45,Gantt Chart,Gantt-Diagramm
apps/frappe/frappe/public/js/frappe/form/control.js +563,Date must be in format: {0},Datum muss in folgendem Format vorliegen: {0}
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_field.html +22,Select Columns,Spalten auswählen
apps/frappe/frappe/templates/pages/login.py +45,Missing parameters for login,Fehlende Parameter für Login
DocType: Workflow State,folder-open,geöffneter Ordner
apps/frappe/frappe/core/page/desktop/all_applications_dialog.html +1,Search Application,Suchprogramm
apps/frappe/frappe/config/website.py +18,Single Post (article).,Einzelne Einträge (verfasste Artikel)
DocType: Page,No,Nein
DocType: Property Setter,Set Value,Wert festlegen
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +190,Hide field in form,Feld in Formular ausblenden
DocType: Email Alert,Optional: The alert will be sent if this expression is true,"Optional: Der Alarm wird gesendet, wenn dieser Ausdruck wahr ist"
apps/frappe/frappe/public/js/frappe/list/doclistview.js +452,Select records for assignment,Datensätze für die Zuordnung auswählen
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.js +87,Importing,Importieren
DocType: ToDo,Assigned By,Zugewiesen von
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +27,You can use Customize Form to set levels on fields.,"Sie können ""Formular anpassen"" verwenden, um Ebenen auf Feldern zu setzen ."
DocType: DocPerm,Level,Ebene
DocType: DocPerm,Report,Bericht
apps/frappe/frappe/templates/generators/web_form.html +33,Please login to create a new {0},"Bitte einloggen, um einen neuen {0} zu erstellen"
apps/frappe/frappe/desk/reportview.py +69,{0} is saved,{0} ist gespeichert
apps/frappe/frappe/core/doctype/user/user.py +238,User {0} cannot be renamed,Benutzer {0} kann nicht umbenannt werden
DocType: Website Settings,An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org],Eine Icon-Datei mit ICO-Erweiterung. Sie sollte 16 x 16 pixel groß sein. Wurde unter Verwendung eines Favicon-Generators erstellt. [favicon-generator.org]
apps/frappe/frappe/website/doctype/website_settings/website_settings.js +17,Exported,Exportiert
DocType: DocPerm,"JSON list of DocTypes used to apply User Permissions. If empty, all linked DocTypes will be used to apply User Permissions.","JSON (JavaScript Object Notation)-Liste der DocTypes, die zur Zuordnung von Benutzerrechten verwendet werden. Sofern diese Liste leer ist, werden alle DocTypes verwendet um Benutzerrechte zuzuordnen."
DocType: Report,Ref DocType,Ref-DocType
apps/frappe/frappe/core/doctype/doctype/doctype.py +457,{0}: Cannot set Amend without Cancel,"{0}: ""Geändert"" kann nicht eingestellt werden ohne ""Abbruch"""
apps/frappe/frappe/public/js/frappe/form/print_layout.html +20,Full Page,Ganze Seite
DocType: DocType,Is Child Table,Ist Untertabelle
apps/frappe/frappe/utils/csvutils.py +123,{0} must be one of {1},{0} muss aus {1} sein
apps/frappe/frappe/public/js/frappe/form/form_viewers.js +26,{0} is currently viewing this document,{0} betrachtet derzeit dieses Dokument
apps/frappe/frappe/config/core.py +52,Background Email Queue,E-Mail-Warteschlange im Hintergrund
apps/frappe/frappe/templates/emails/password_reset.html +1,Password Reset,Passwort zurücksetzen
DocType: Communication,Opened,Geöffnet
DocType: Workflow State,chevron-left,Winkel nach links
DocType: Bulk Email,Sending,Versand
apps/frappe/frappe/auth.py +208,Not allowed from this IP Address,Zugriff nicht von dieser IP- Adresse erlaubt
DocType: Website Slideshow,This goes above the slideshow.,Dies erscheint oberhalb der Diaschau.
apps/frappe/frappe/config/setup.py +193,Install Applications.,Anwendungen installieren
DocType: User,Last Name,Familienname
DocType: Event,Private,Privat
DocType: Print Settings,Send Email Print Attachments as PDF (Recommended),Ausdrucke als E-Mail-Anhang im PDF-Format senden (empfohlen)
DocType: Web Page,Left,Links
DocType: Event,All Day,Ganzer Tag
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +383,Show rows with zero values,Zeilen mit Nullwerten anzeigen
DocType: Contact Us Settings,State,Zustand Objekt
DocType: Workflow Action,Workflow Action,Workflow-Aktion
DocType: Event,Send an email reminder in the morning,Morgens eine E-Mail-Erinnerung senden
DocType: Blog Post,Published On,Veröffentlicht am
DocType: User,Gender,Geschlecht
apps/frappe/frappe/core/doctype/doctype/doctype.py +308,Field '{0}' cannot be set as Unique as it has non-unique values,"Feld '{0}' kann nicht als ""eindeutig"" eingestellt werden, da es nicht-eindeutige Werte hat"
DocType: Feed,Feed,Feed
DocType: ToDo,Reference Type,Referenz-Typ
DocType: Event,Repeat On,Wiederholen am
DocType: Communication,Marked As Spam,Als Spam markiert
apps/frappe/frappe/utils/file_manager.py +321,There is some problem with the file url: {0},Es gibt ein Problem mit der Datei URL: {0}
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +30,User Permissions,Benutzerberechtigungen
apps/frappe/frappe/desk/page/activity/activity.js +190,Oct,Okt
DocType: Workflow State,warning-sign,Warnschild
DocType: Workflow State,User,Benutzer
DocType: Website Settings,"Show title in browser window as ""Prefix - title""","Diesen Eintrag im Browser-Fenster als ""Titel-Präfix"" anzeigen"
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +90,text in document type,Text in Dokumententyp
DocType: Workflow Document State,Update Value,Wert aktualisieren
DocType: System Settings,Number Format,Zahlenformat
DocType: Custom Field,Insert After,Einfügen nach
DocType: Social Login Keys,GitHub Client Secret,GitHub-Passwort
DocType: Report,Report Name,Berichtsname
DocType: Email Alert,Save,Speichern
DocType: Website Settings,Title Prefix,Titel-Präfix
DocType: Email Account,Notifications and bulk mails will be sent from this outgoing server.,Hinweise und Massen-E-Mails werden von diesem Postausgangsserver versendet.
DocType: Workflow State,cog,cog
apps/frappe/frappe/public/js/frappe/form/form_sidebar.html +44,Currently Viewing,Gerade in Betrachtung
DocType: DocField,Default,Standard
apps/frappe/frappe/public/js/frappe/form/link_selector.js +140,{0} added,{0} hinzugefügt
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html +9,Not In,Nicht in
DocType: Workflow State,star,Stern
apps/frappe/frappe/desk/page/activity/activity.js +190,Nov,Nov
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +160,values separated by commas,Werte durch Komma getrennt
apps/frappe/frappe/core/doctype/doctype/doctype.py +274,Max width for type Currency is 100px in row {0},Max Breite für Typ Währung ist 100px in Zeile {0}
apps/frappe/frappe/config/website.py +13,Content web page.,Inhalt der Webseite
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +9,Add a New Role,Neue Rolle hinzufügen
apps/frappe/frappe/templates/includes/login/login.js +126,Oops! Something went wrong,Hoppla! Etwas ist schiefgelaufen
apps/frappe/frappe/desk/page/applications/applications.js +42,Category,Kategorie
apps/frappe/frappe/config/core.py +37,Client side script extensions in Javascript,Client-seitige Script-Erweiterungen in Javascript
DocType: Blog Settings,Blog Introduction,Blog-Einleitung
apps/frappe/frappe/desk/moduleview.py +67,Standard Reports,Standardberichte
DocType: User,Email Settings,E-Mail-Einstellungen
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +57,{0} not a valid State,{0} kein gültiger Zustand
DocType: Workflow State,ok-circle,Genehmigungs-Kreislauf
apps/frappe/frappe/core/doctype/user/user.py +105,Sorry! User should have complete access to their own record.,Verzeihung! Benutzer sollten uneingeschränkten Zugang zu ihren eigenen Rekord zu haben.
apps/frappe/frappe/utils/oauth.py +203,Invalid Token,Ungültige Token
DocType: Custom Field,In Report Filter,Im Berichtsfilter
DocType: DocType,Hide Actions,Ausblenden
DocType: DocType,"<a onclick=""msgprint('<ol>\
<li><b>field:[fieldname]</b> - By Field\
<li><b>naming_series:</b> - By Naming Series (field called naming_series must be present\
<li><b>Prompt</b> - Prompt user for a name\
<li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####\
</ol>')"">Naming Options</a>","<a onclick=""msgprint('<ol> \
 <li> <b> Feld: [Feldname] </ b> - Mit Feld \
 <li> <b> naming_series: </ b > - Mit dem Namens Series (Feld namens naming_series muss vorhanden sein \
 <li> <b> Eingabeaufforderung </ b> - Benutzer nach einem Namen \
 <li> <b> [Serie] </ . b> - Serie von Präfix (getrennt durch einen Punkt), zum Beispiel PRE '##### \
 </ ol>) ""> Naming Optionen </a>"
DocType: Email Account,Email Server,E-Mail-Server
DocType: DocShare,Document Type,Dokumententyp
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py +19,Label is mandatory,Bezeichnung ist zwingend erforderlich
DocType: DocField,Unique,Einzigartig
DocType: Email Account,Service,Service
DocType: File,File Name,Dateiname
apps/frappe/frappe/core/page/data_import_tool/importer.py +282,Did not find {0} for {0} ({1}),{0} wurde nicht für {0} ({1}) gefunden
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard_page.html +17,Next,Weiter
apps/frappe/frappe/config/setup.py +39,Set Permissions per User,Berechtigungen pro Benutzer festlegen
DocType: Print Format,Edit Format,Format bearbeiten
apps/frappe/frappe/templates/emails/new_user.html +6,Complete Registration,Anmeldung abschliessen
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +40,Top Bar Color and Text Color are the same. They should be have good contrast to be readable.,"Farbe der Kopfleiste und Textfarbe sind gleich. Um lesbar zu sein, sollte ein guter Kontrast eingestellt sein."
apps/frappe/frappe/core/page/data_import_tool/exporter.py +67,You can only upload upto 5000 records in one go. (may be less in some cases),Sie können nur bis zu 5000 Datensätze auf einmal hochladen (in einigen Fällen weniger).
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +545,Report was not saved (there were errors),Bericht wurde nicht gespeichert (es gab Fehler)
DocType: Print Settings,Print Style,Druckstil
DocType: DocPerm,Import,Import
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py +132,Row {0}: Not allowed to enable Allow on Submit for standard fields,"Zeile {0}: Keine Berechtigung die Option ""Beim Übertragen erlauben"" für Standardfelder zu aktivieren"
apps/frappe/frappe/config/setup.py +95,Import / Export Data,Import / Export von Daten
apps/frappe/frappe/public/js/frappe/change_log.html +7,updated to {0},Aktualisiert auf {0}
apps/frappe/frappe/public/js/legacy/form.js +169,Cannot print cancelled documents,Aufgehobene Dokumente können nicht gedruckt werden
DocType: User,Desktop Background,Desktop-Hintergrund
DocType: Workflow State,chevron-right,Winkel nach rechts
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +159,"Change type of field. (Currently, Type change is \
						allowed among 'Currency and Float')","Typ des Feldes ändern. (Derzeit ist eine Änderung des Typs unter ""Währung und Float"" erlaubt)"
apps/frappe/frappe/website/doctype/web_form/web_form.py +28,You need to be in developer mode to edit a Standard Web Form,"Sie müssen sich im Entwicklermodus befinden, um ein Standard-Webformular zu bearbeiten"
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +48,"For comparative filters, start with",Bei vergleichenden Filtern wie folgt beginnen
DocType: Website Theme,Link to Bootstrap CSS,Verknüpfung zum CSS-Ladeprogramm
DocType: Workflow State,camera,Kamera
DocType: Website Settings,Brand HTML,Marke HTML
apps/frappe/frappe/templates/includes/login/login.js +19,Both login and password required,Login und Passwort sind beide erforderlich
apps/frappe/frappe/model/document.py +430,Please refresh to get the latest document.,"Bitte aktualisieren, um das neueste Dokument zu erhalten."
DocType: User,Security Settings,Sicherheitseinstellungen
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +617,Add Column,Spalte hinzufügen
,Desktop,Arbeitsoberfläche
DocType: Web Form,Text to be displayed for Link to Web Page if this form has a web page. Link route will be automatically generated based on `page_name` and `parent_website_route`,"Text, der für die Verknüpfung zur Webseite angezeigt wird, wenn dieses Formular eine Webseite hat. Verknüpfungs-Pfad wird basierend auf  ""page_name"" und ""parent_website_route"" automatisch generiert"
apps/frappe/frappe/public/js/frappe/form/control.js +1258,Please set {0} first,Bitte zuerst {0} setzen
DocType: Dropbox Backup,Send Backups to Dropbox,Datensicherungen zur Dropbox senden
DocType: Patch Log,Patch,Korrektur
DocType: Async Task,Failed,Fehlgeschlagen
apps/frappe/frappe/core/page/data_import_tool/importer.py +43,No data found,Keine Daten gefunden
DocType: Web Form,Allow Comments,Kommentare zulassen
DocType: User,Background Style,Hintergrundstil
DocType: System Settings,mm-dd-yyyy,MM-TT-JJJJ
apps/frappe/frappe/desk/doctype/feed/feed.py +103,{0} logged in,{0} angemeldet
apps/frappe/frappe/templates/emails/new_user.html +4,Your login id is,Ihre Login-ID ist
DocType: Dropbox Backup,Send Notifications To,Benachrichtigungen senden an
DocType: DocField,Ignore User Permissions,Ignorieren von Benutzerberechtigungen
apps/frappe/frappe/public/js/frappe/form/grid_form.html +14,Remove,Entfernen
apps/frappe/frappe/public/js/frappe/form/print_layout.html +16,Copy,Kopie
apps/frappe/frappe/public/js/frappe/desk.js +76,You have unsaved changes. Are you sure you want to leave page?,Ungesicherte Änderungen gehen verloren - wollen Sie die Seite wirklich verlassen?
apps/frappe/frappe/public/js/frappe/router.js +153,You have unsaved changes. Are you sure you want to leave page?,Ungesicherte Änderungen gehen verloren - wollen Sie die Seite wirklich verlassen?
apps/frappe/frappe/model/document.py +740,Incorrect value: Grand Total (Company Currency) must be >= 0.0,Ungültiger Wert: Der Gesamtbetrag muss > 0.00 sein
DocType: Customer,Customer,Kunde
apps/frappe/frappe/public/js/frappe/form/quick_entry.js +97,Ctrl+enter to save,Ctrl + Enter zum Speichern
apps/frappe/frappe/public/js/frappe/form/quick_entry.js +97,Edit in full page,In Vollbildmodus wechseln
apps/frappe/frappe/public/js/frappe/form/quick_entry.js +34,New {0},Neuer {0}
DocType: Customer,Print Language,Drucksprache
apps/frappe/frappe/public/js/frappe/request.js +89,You do not have enough permissions to access this resource. Please contact your manager to get access.,Sie haben keine Zugriffsrechte für diesen Inhalt.
apps/frappe/frappe/public/js/frappe/form/templates/form_links.html +2,Related Documents,Verbundene Dokumente
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +10,Page {0} of {1},Seite {0} von {1}
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +23,Mr,Herr
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +24,Mrs,Frau
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +195,Dear Sir or Madam,Sehr geehrte Damen und Herren
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +188,Dear Madam,Sehr geehrte Damen
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +207,"Kind Regards,",Freundliche Grüsse
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +256,"(VAT  ","(Mehrwertsteuer  "
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +294,Total,Total
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +359,"Total (excl. VAT)","Total (exkl. MWST)"
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +388,"Total (incl. VAT)","Total (inkl. MWST)"
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +388,"Total (incl. VAT) rounded","Total (inkl. MWST) gerundet"
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +373,"VAT ( ","Mehrwertsteuer ("
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +402,Rounding Difference,Rundungsdifferenz
